"","deckID","number","name","location","deckName","color","cmc","manaCost","power","toughness","text","types","subtypes","colors","baseColors","splashes","powered","sphere","archetype"
"6924",197,1,"Boros Signet","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Colorless",2,"{2}",NA,NA,"{1}, {T}: Add {R}{W}.","Artifact",NA,"red blue white","red blue","white",FALSE,"combo","twin"
"6925",197,1,"Izzet Charm","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue Red",2,"{U}{R}",NA,NA,"Choose one —
• Counter target noncreature spell unless its controller pays {2}.
• Izzet Charm deals 2 damage to target creature.
• Draw two cards, then discard two cards.","Instant",NA,"red blue white","red blue","white",FALSE,"combo","twin"
"6926",197,1,"Remand","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue",2,"{1}{U}",NA,NA,"Counter target spell. If that spell is countered this way, put it into its owner's hand instead of into that player's graveyard.
Draw a card.","Instant",NA,"red blue white","red blue","white",FALSE,"combo","twin"
"6927",197,1,"Talisman of Unity","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Colorless",2,"{2}",NA,NA,"{T}: Add {C}.
{T}: Add {G} or {W}. Talisman of Unity deals 1 damage to you.","Artifact",NA,"red blue white","red blue","white",FALSE,"combo","twin"
"6928",197,1,"Blade Splicer","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","White",3,"{2}{W}","1","1","When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.","Creature","Human Artificer","red blue white","red blue","white",FALSE,"combo","twin"
"6929",197,1,"Combat Celebrant","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Red",3,"{2}{R}","4","1","If Combat Celebrant hasn't been exerted this turn, you may exert it as it attacks. When you do, untap all other creatures you control and after this phase, there is an additional combat phase. (An exerted creature won't untap during your next untap step.)","Creature","Human Warrior","red blue white","red blue","white",FALSE,"combo","twin"
"6930",197,1,"Dack Fayden","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue Red",3,"{1}{U}{R}",NA,NA,"+1: Target player draws two cards, then discards two cards.
−2: Gain control of target artifact.
−6: You get an emblem with ""Whenever you cast a spell that targets one or more permanents, gain control of those permanents.""","Planeswalker","Dack","red blue white","red blue","white",FALSE,"combo","twin"
"6931",197,1,"Deceiver Exarch","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue",3,"{2}{U}","1","4","Flash (You may cast this spell any time you could cast an instant.)
When Deceiver Exarch enters the battlefield, choose one —
• Untap target permanent you control.
• Tap target permanent an opponent controls.","Creature","Cleric","red blue white","red blue","white",FALSE,"combo","twin"
"6932",197,1,"Recruiter of the Guard","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","White",3,"{2}{W}","1","1","When Recruiter of the Guard enters the battlefield, you may search your library for a creature card with toughness 2 or less, reveal it, put it into your hand, then shuffle your library.","Creature","Human Soldier","red blue white","red blue","white",FALSE,"combo","twin"
"6933",197,1,"Vendilion Clique","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue",3,"{1}{U}{U}","3","1","Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.","Creature","Faerie Wizard","red blue white","red blue","white",FALSE,"combo","twin"
"6934",197,1,"Deep Analysis","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue",4,"{3}{U}",NA,NA,"Target player draws two cards.
Flashback—{1}{U}, Pay 3 life. (You may cast this card from your graveyard for its flashback cost. Then exile it.)","Sorcery",NA,"red blue white","red blue","white",FALSE,"combo","twin"
"6935",197,1,"Flametongue Kavu","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Red",4,"{3}{R}","4","2","When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.","Creature","Kavu","red blue white","red blue","white",FALSE,"combo","twin"
"6936",197,1,"Sower of Temptation","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue",4,"{2}{U}{U}","2","2","Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.","Creature","Faerie Wizard","red blue white","red blue","white",FALSE,"combo","twin"
"6937",197,1,"Splinter Twin","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Red",4,"{2}{R}{R}",NA,NA,"Enchant creature
Enchanted creature has ""{T}: Create a token that's a copy of this creature, except it has haste. Exile that token at the beginning of the next end step.""","Enchantment","Aura","red blue white","red blue","white",FALSE,"combo","twin"
"6938",197,1,"Venser, Shaper Savant","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue",4,"{2}{U}{U}","2","2","Flash
When Venser, Shaper Savant enters the battlefield, return target spell or permanent to its owner's hand.","Creature","Human Wizard","red blue white","red blue","white",FALSE,"combo","twin"
"6939",197,1,"Bribery","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Blue",5,"{3}{U}{U}",NA,NA,"Search target opponent's library for a creature card and put that card onto the battlefield under your control. Then that player shuffles their library.","Sorcery",NA,"red blue white","red blue","white",FALSE,"combo","twin"
"6940",197,1,"Fractured Identity","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","White Blue",5,"{3}{W}{U}",NA,NA,"Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it.","Sorcery",NA,"red blue white","red blue","white",FALSE,"combo","twin"
"6941",197,1,"Kiki-Jiki, Mirror Breaker","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Red",5,"{2}{R}{R}{R}","2","2","Haste
{T}: Create a token that's a copy of target nonlegendary creature you control, except it has haste. Sacrifice it at the beginning of the next end step.","Creature","Goblin Shaman","red blue white","red blue","white",FALSE,"combo","twin"
"6942",197,1,"Siege-Gang Commander","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Red",5,"{3}{R}{R}","2","2","When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.","Creature","Goblin","red blue white","red blue","white",FALSE,"combo","twin"
"6943",197,1,"Inferno Titan","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Red",6,"{4}{R}{R}","6","6","{R}: Inferno Titan gets +1/+0 until end of turn.
Whenever Inferno Titan enters the battlefield or attacks, it deals 3 damage divided as you choose among one, two, or three targets.","Creature","Giant","red blue white","red blue","white",FALSE,"combo","twin"
"6944",197,1,"Triskelion","MB","Jeskai (URW) Kiki-Twin Combo 12.17.17.txt","Colorless",6,"{6}","1","1","Triskelion enters the battlefield with three +1/+1 counters on it.
Remove a +1/+1 counter from Triskelion: It deals 1 damage to any target.","Artifact Creature","Construct","red blue white","red blue","white",FALSE,"combo","twin"
"6945",198,1,"Grand Coliseum","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"Grand Coliseum enters the battlefield tapped.
{T}: Add {C}.
{T}: Add one mana of any color. Grand Coliseum deals 1 damage to you.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6946",198,1,"Fractured Identity","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","White Blue",5,"{3}{W}{U}",NA,NA,"Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it.","Sorcery",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6947",198,1,"Bribery","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Blue",5,"{3}{U}{U}",NA,NA,"Search target opponent's library for a creature card and put that card onto the battlefield under your control. Then that player shuffles their library.","Sorcery",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6948",198,1,"Search for Azcanta","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Blue",2,"{1}{U}",NA,NA,"At the beginning of your upkeep, look at the top card of your library. You may put it into your graveyard. Then if you have seven or more cards in your graveyard, you may transform Search for Azcanta.","Enchantment",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6949",198,1,"Mystic Confluence","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Blue",5,"{3}{U}{U}",NA,NA,"Choose three. You may choose the same mode more than once.
• Counter target spell unless its controller pays {3}.
• Return target creature to its owner's hand.
• Draw a card.","Instant",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6950",198,1,"Battlefield Forge","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {R} or {W}. Battlefield Forge deals 1 damage to you.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6951",198,1,"Mishra's Factory","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6952",198,1,"Wandering Fumarole","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"Wandering Fumarole enters the battlefield tapped.
{T}: Add {U} or {R}.
{2}{U}{R}: Until end of turn, Wandering Fumarole becomes a 1/4 blue and red Elemental creature with ""{0}: Switch this creature's power and toughness until end of turn."" It's still a land.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6953",198,1,"Scalding Tarn","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Scalding Tarn: Search your library for an Island or Mountain card, put it onto the battlefield, then shuffle your library.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6954",198,1,"Deceiver Exarch","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Blue",3,"{2}{U}","1","4","Flash (You may cast this spell any time you could cast an instant.)
When Deceiver Exarch enters the battlefield, choose one —
• Untap target permanent you control.
• Tap target permanent an opponent controls.","Creature","Cleric","red blue white","blue white","red",FALSE,"combo","twin"
"6955",198,1,"Fact or Fiction","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Blue",4,"{3}{U}",NA,NA,"Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.","Instant",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6956",198,1,"Flametongue Kavu","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Red",4,"{3}{R}","4","2","When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.","Creature","Kavu","red blue white","blue white","red",FALSE,"combo","twin"
"6957",198,1,"Sacred Foundry","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"({T}: Add {R} or {W}.)
As Sacred Foundry enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.","Land","Mountain Plains","red blue white","blue white","red",FALSE,"combo","twin"
"6958",198,1,"Faerie Conclave","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"Faerie Conclave enters the battlefield tapped.
{T}: Add {U}.
{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6959",198,1,"Swords to Plowshares","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","White",1,"{W}",NA,NA,"Exile target creature. Its controller gains life equal to its power.","Instant",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6960",198,1,"Restoration Angel","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","White",4,"{3}{W}","3","4","Flash
Flying
When Restoration Angel enters the battlefield, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.","Creature","Angel","red blue white","blue white","red",FALSE,"combo","twin"
"6961",198,1,"Sorcerous Spyglass","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",2,"{2}",NA,NA,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.","Artifact",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6962",198,1,"Celestial Colonnade","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"Celestial Colonnade enters the battlefield tapped.
{T}: Add {W} or {U}.
{3}{W}{U}: Until end of turn, Celestial Colonnade becomes a 4/4 white and blue Elemental creature with flying and vigilance. It's still a land.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6963",198,1,"True-Name Nemesis","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Blue",3,"{1}{U}{U}","3","1","As True-Name Nemesis enters the battlefield, choose a player.
True-Name Nemesis has protection from the chosen player. (This creature can't be blocked, targeted, dealt damage, or enchanted by anything controlled by that player.)","Creature","Merfolk Rogue","red blue white","blue white","red",FALSE,"combo","twin"
"6964",198,1,"Cryptic Command","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Blue",4,"{1}{U}{U}{U}",NA,NA,"Choose two —
• Counter target spell.
• Return target permanent to its owner's hand.
• Tap all creatures your opponents control.
• Draw a card.","Instant",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6965",198,1,"Chandra, Torch of Defiance","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Red",4,"{2}{R}{R}",NA,NA,"+1: Exile the top card of your library. You may cast that card. If you don't, Chandra, Torch of Defiance deals 2 damage to each opponent.
+1: Add {R}{R}.
−3: Chandra, Torch of Defiance deals 4 damage to target creature.
−7: You get an emblem with ""Whenever you cast a spell, this emblem deals 5 damage to any target.""","Planeswalker","Chandra","red blue white","blue white","red",FALSE,"combo","twin"
"6966",198,1,"Wall of Omens","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","White",2,"{1}{W}","0","4","Defender
When Wall of Omens enters the battlefield, draw a card.","Creature","Wall","red blue white","blue white","red",FALSE,"combo","twin"
"6967",198,1,"Imperial Recruiter","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Red",3,"{2}{R}","1","1","When Imperial Recruiter enters the battlefield, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle your library.","Creature","Human Advisor","red blue white","blue white","red",FALSE,"combo","twin"
"6968",198,1,"City of Brass","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"Whenever City of Brass becomes tapped, it deals 1 damage to you.
{T}: Add one mana of any color.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
"6969",198,1,"Shivan Reef","MB","Jeskai (URW) Kiki-Twin Combo 7.27.18.dck","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {U} or {R}. Shivan Reef deals 1 damage to you.","Land",NA,"red blue white","blue white","red",FALSE,"combo","twin"
