deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,text,types,subtypes
220,1,Survival of the Fittest,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,2,{1}{G},NA,NA,"{G}, Discard a creature card: Search your library for a creature card, reveal that card, and put it into your hand. Then shuffle your library.",Enchantment,NA
220,1,Sylvan Caryatid,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,2,{1}{G},0,3,"Defender, hexproof
{T}: Add one mana of any color.",Creature,Plant
220,1,Tarmogoyf,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,2,{1}{G},*,1+*,Tarmogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.,Creature,Lhurgoyf
220,1,Courser of Kruphix,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,3,{1}{G}{G},2,4,"Play with the top card of your library revealed.
You may play the top card of your library if it's a land card.
Whenever a land enters the battlefield under your control, you gain 1 life.",Enchantment Creature,Centaur
220,1,Kodama's Reach,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,3,{2}{G},NA,NA,"Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.",Sorcery,Arcane
220,1,Maelstrom Pulse,MB,Jund (RGB) Recurring Survival Midrange.txt,Black Green,3,{1}{B}{G},NA,NA,Destroy target nonland permanent and all other permanents with the same name as that permanent.,Sorcery,NA
220,1,Recruiter of the Guard,MB,Jund (RGB) Recurring Survival Midrange.txt,White,3,{2}{W},1,1,"When Recruiter of the Guard enters the battlefield, you may search your library for a creature card with toughness 2 or less, reveal it, put it into your hand, then shuffle your library.",Creature,Human Soldier
220,1,Recurring Nightmare,MB,Jund (RGB) Recurring Survival Midrange.txt,Black,3,{2}{B},NA,NA,"Sacrifice a creature, Return Recurring Nightmare to its owner's hand: Return target creature card from your graveyard to the battlefield. Activate this ability only any time you could cast a sorcery.",Enchantment,NA
220,1,Yavimaya Elder,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,3,{1}{G}{G},2,1,"When Yavimaya Elder dies, you may search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle your library.
{2}, Sacrifice Yavimaya Elder: Draw a card.",Creature,Human Druid
220,1,"Chandra, Torch of Defiance",MB,Jund (RGB) Recurring Survival Midrange.txt,Red,4,{2}{R}{R},NA,NA,"+1: Exile the top card of your library. You may cast that card. If you don't, Chandra, Torch of Defiance deals 2 damage to each opponent.
+1: Add {R}{R}.
−3: Chandra, Torch of Defiance deals 4 damage to target creature.
−7: You get an emblem with ""Whenever you cast a spell, this emblem deals 5 damage to any target.""",Planeswalker,Chandra
220,1,Flametongue Kavu,MB,Jund (RGB) Recurring Survival Midrange.txt,Red,4,{3}{R},4,2,"When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.",Creature,Kavu
220,1,Garruk Relentless,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,4,{3}{G},NA,NA,"When Garruk Relentless has two or fewer loyalty counters on him, transform him.
0: Garruk Relentless deals 3 damage to target creature. That creature deals damage equal to its power to him.
0: Create a 2/2 green Wolf creature token.",Planeswalker,Garruk
220,1,Garruk Wildspeaker,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,4,{2}{G}{G},NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.",Planeswalker,Garruk
220,1,Thought-Knot Seer,MB,Jund (RGB) Recurring Survival Midrange.txt,Colorless,4,{3}{C},4,4,"({C} represents colorless mana.)
When Thought-Knot Seer enters the battlefield, target opponent reveals their hand. You choose a nonland card from it and exile that card.
When Thought-Knot Seer leaves the battlefield, target opponent draws a card.",Creature,Eldrazi
220,1,Batterskull,MB,Jund (RGB) Recurring Survival Midrange.txt,Colorless,5,{5},NA,NA,"Living weapon (When this Equipment enters the battlefield, create a 0/0 black Germ creature token, then attach this to it.)
Equipped creature gets +4/+4 and has vigilance and lifelink.
{3}: Return Batterskull to its owner's hand.
Equip {5}",Artifact,Equipment
220,1,Siege-Gang Commander,MB,Jund (RGB) Recurring Survival Midrange.txt,Red,5,{3}{R}{R},2,2,"When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.",Creature,Goblin
220,1,Inferno Titan,MB,Jund (RGB) Recurring Survival Midrange.txt,Red,6,{4}{R}{R},6,6,"{R}: Inferno Titan gets +1/+0 until end of turn.
Whenever Inferno Titan enters the battlefield or attacks, it deals 3 damage divided as you choose among one, two, or three targets.",Creature,Giant
220,1,Craterhoof Behemoth,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,8,{5}{G}{G}{G},5,5,"Haste
When Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",Creature,Beast
220,1,Woodfall Primus,MB,Jund (RGB) Recurring Survival Midrange.txt,Green,8,{5}{G}{G}{G},6,6,"Trample
When Woodfall Primus enters the battlefield, destroy target noncreature permanent.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Treefolk Shaman
221,1,Arid Mesa,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA
221,1,Bayou,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,NA,NA,NA,({T}: Add {B} or {G}.),Land,Swamp Forest
221,1,Blood Crypt,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,NA,NA,NA,"({T}: Add {B} or {R}.)
As Blood Crypt enters the battlefield, you may pay 2 life. If you don't, Blood Crypt enters the battlefield tapped.",Land,Swamp Mountain
221,1,City of Brass,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,NA,NA,NA,"Whenever City of Brass becomes tapped, it deals 1 damage to you.
{T}: Add one mana of any color.",Land,NA
221,1,Mana Confluence,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.",Land,NA
221,1,Maze of Ith,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,NA,NA,NA,{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.,Land,NA
221,1,Taiga,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,NA,NA,NA,({T}: Add {R} or {G}.),Land,Mountain Forest
221,1,Treetop Village,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,NA,NA,NA,"Treetop Village enters the battlefield tapped.
{T}: Add {G}.
{1}{G}: Treetop Village becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. (If it would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to the player or planeswalker it's attacking.)",Land,NA
221,1,Faithless Looting,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red,1,{R},NA,NA,"Draw two cards, then discard two cards.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA
221,1,Rolling Earthquake,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red,1,{X}{R},NA,NA,Rolling Earthquake deals X damage to each creature without horsemanship and each player.,Sorcery,NA
221,1,Izzet Signet,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,2,{2},NA,NA,"{1}, {T}: Add {U}{R}.",Artifact,NA
221,1,Lightning Strike,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red,2,{1}{R},NA,NA,Lightning Strike deals 3 damage to any target.,Instant,NA
221,1,Sorcerous Spyglass,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,2,{2},NA,NA,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,NA
221,1,Everflowing Chalice,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,0,{0},NA,NA,"Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)
Everflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.
{T}: Add {C} for each charge counter on Everflowing Chalice.",Artifact,NA
221,1,Coalition Relic,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Colorless,3,{3},NA,NA,"{T}: Add one mana of any color.
{T}: Put a charge counter on Coalition Relic.
At the beginning of your precombat main phase, remove all charge counters from Coalition Relic. Add one mana of any color for each charge counter removed this way.",Artifact,NA
221,1,Cultivate,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Green,3,{2}{G},NA,NA,"Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.",Sorcery,NA
221,1,Kodama's Reach,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Green,3,{2}{G},NA,NA,"Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.",Sorcery,Arcane
221,1,Maelstrom Pulse,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Black Green,3,{1}{B}{G},NA,NA,Destroy target nonland permanent and all other permanents with the same name as that permanent.,Sorcery,NA
221,1,Pernicious Deed,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Black Green,3,{1}{B}{G},NA,NA,"{X}, Sacrifice Pernicious Deed: Destroy each artifact, creature, and enchantment with converted mana cost X or less.",Enchantment,NA
221,1,"Chandra, Torch of Defiance",MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red,4,{2}{R}{R},NA,NA,"+1: Exile the top card of your library. You may cast that card. If you don't, Chandra, Torch of Defiance deals 2 damage to each opponent.
+1: Add {R}{R}.
−3: Chandra, Torch of Defiance deals 4 damage to target creature.
−7: You get an emblem with ""Whenever you cast a spell, this emblem deals 5 damage to any target.""",Planeswalker,Chandra
221,1,Garruk Relentless,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Green,4,{3}{G},NA,NA,"When Garruk Relentless has two or fewer loyalty counters on him, transform him.
0: Garruk Relentless deals 3 damage to target creature. That creature deals damage equal to its power to him.
0: Create a 2/2 green Wolf creature token.",Planeswalker,Garruk
221,1,Garruk Wildspeaker,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Green,4,{2}{G}{G},NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.",Planeswalker,Garruk
221,1,Snuff Out,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Black,4,{3}{B},NA,NA,"If you control a Swamp, you may pay 4 life rather than pay this spell's mana cost.
Destroy target nonblack creature. It can't be regenerated.",Instant,NA
221,1,"Sarkhan, the Dragonspeaker",MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red,5,{3}{R}{R},NA,NA,"+1: Until end of turn, Sarkhan, the Dragonspeaker becomes a legendary 4/4 red Dragon creature with flying, indestructible, and haste. (He doesn't lose loyalty while he's not a planeswalker.)
−3: Sarkhan, the Dragonspeaker deals 4 damage to target creature.
−6: You get an emblem with ""At the beginning of your draw step, draw two additional cards"" and ""At the beginning of your end step, discard your hand.""",Planeswalker,Sarkhan
221,1,Shriekmaw,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Black,5,{4}{B},3,2,"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
When Shriekmaw enters the battlefield, destroy target nonartifact, nonblack creature.
Evoke {1}{B} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental
221,1,Thundermaw Hellkite,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red,5,{3}{R}{R},5,5,"Flying
Haste (This creature can attack and {T} as soon as it comes under your control.)
When Thundermaw Hellkite enters the battlefield, it deals 1 damage to each creature with flying your opponents control. Tap those creatures.",Creature,Dragon
221,1,Burning of Xinye,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red,6,{4}{R}{R},NA,NA,"You destroy four lands you control, then target opponent destroys four lands they control. Then Burning of Xinye deals 4 damage to each creature.",Sorcery,NA
221,1,Inferno Titan,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red,6,{4}{R}{R},6,6,"{R}: Inferno Titan gets +1/+0 until end of turn.
Whenever Inferno Titan enters the battlefield or attacks, it deals 3 damage divided as you choose among one, two, or three targets.",Creature,Giant
221,1,Primeval Titan,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Green,6,{4}{G}{G},6,6,"Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.",Creature,Giant
221,1,Dragonlord Atarka,MB,Jund (RGB) Wildfire Midrange 5.25.18.txt,Red Green,7,{5}{R}{G},8,8,"Flying, trample
When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.",Creature,Elder Dragon
222,1,Badlands,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,({T}: Add {B} or {R}.),Land,Swamp Mountain
222,1,Battlefield Forge,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {R} or {W}. Battlefield Forge deals 1 damage to you.",Land,NA
222,1,Blood Crypt,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,"({T}: Add {B} or {R}.)
As Blood Crypt enters the battlefield, you may pay 2 life. If you don't, Blood Crypt enters the battlefield tapped.",Land,Swamp Mountain
222,1,Mana Confluence,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.",Land,NA
222,1,Marsh Flats,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA
222,1,Plateau,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,({T}: Add {R} or {W}.),Land,Mountain Plains
222,1,Strip Mine,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.",Land,NA
222,1,Sulfurous Springs,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {B} or {R}. Sulfurous Springs deals 1 damage to you.",Land,NA
222,1,Undiscovered Paradise,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,"{T}: Add one mana of any color. During your next untap step, as you untap your permanents, return Undiscovered Paradise to its owner's hand.",Land,NA
222,1,Wasteland,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Wasteland: Destroy target nonbasic land.",Land,NA
222,1,Chrome Mox,MB,Mardu (RBW) Armageddon Aggro,Colorless,0,{0},NA,NA,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.
{T}: Add one mana of any of the exiled card's colors.",Artifact,NA
222,1,Dragon Hunter,MB,Mardu (RBW) Armageddon Aggro,White,1,{W},2,1,"Protection from Dragons
Dragon Hunter can block Dragons as though it had reach.",Creature,Human Warrior
222,1,Firedrinker Satyr,MB,Mardu (RBW) Armageddon Aggro,Red,1,{R},2,1,"Whenever Firedrinker Satyr is dealt damage, it deals that much damage to you.
{1}{R}: Firedrinker Satyr gets +1/+0 until end of turn and deals 1 damage to you.",Creature,Satyr Shaman
222,1,Goblin Guide,MB,Mardu (RBW) Armageddon Aggro,Red,1,{R},2,2,"Haste
Whenever Goblin Guide attacks, defending player reveals the top card of their library. If it's a land card, that player puts it into their hand.",Creature,Goblin Scout
222,1,"Kytheon, Hero of Akros",MB,Mardu (RBW) Armageddon Aggro,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier
222,1,Mardu Woe-Reaper,MB,Mardu (RBW) Armageddon Aggro,White,1,{W},2,1,"Whenever Mardu Woe-Reaper or another Warrior enters the battlefield under your control, you may exile target creature card from a graveyard. If you do, you gain 1 life.",Creature,Human Warrior
222,1,Rakdos Cackler,MB,Mardu (RBW) Armageddon Aggro,Colorless,1,{B/R},1,1,Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.),Creature,Devil
222,1,Thoughtseize,MB,Mardu (RBW) Armageddon Aggro,Black,1,{B},NA,NA,Target player reveals their hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,Sorcery,NA
